acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),52006.5,CFD-BF-039-039-A.jpg,1200,solid,O,z,1424,6,1,3423.1999999284744,48583.300000071526,7004,ATS,A,1
2,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),55246.40000009537,CFD-BM-029-026-HC.jpg,1500,solid,O,m,964,3,1,6663.100000023842,48583.300000071526,7004,ATS,A,2
3,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),58385.700000047684,CFD-WF-003-014-A.jpg,1600,solid,O,z,759,10,1,9802.399999976158,48583.300000071526,7004,ATS,A,3
4,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),62426.10000002384,CFD-WM-013-015-A.jpg,1900,solid,O,z,1343,8,1,13842.799999952316,48583.300000071526,7004,ATS,A,4
5,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),66000.0,CFD-BF-028-020-HC.jpg,2000,solid,O,m,785,5,1,17416.699999928474,48583.300000071526,7004,ATS,A,5
6,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),69189.90000009537,CFD-BM-005-010-A.jpg,1600,solid,O,z,813,2,1,20606.600000023842,48583.300000071526,7004,ATS,A,6
7,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),71761.30000007153,CFD-WF-019-015-A.jpg,1000,solid,O,z,778,12,1,23178.0,48583.300000071526,7004,ATS,A,7
8,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),75051.10000002384,CFD-WM-006-013-HC.jpg,1700,solid,O,m,783,9,1,26467.799999952316,48583.300000071526,7004,ATS,A,8
9,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),77957.0,CFD-WM-004-005-HC.jpg,1400,solid,O,m,723,7,1,29373.699999928474,48583.300000071526,7004,ATS,A,9
10,prac,1,A,haborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),80511.70000004768,CFD-BF-023-013-A.jpg,1000,solid,O,z,753,4,1,31928.399999976158,48583.300000071526,7004,ATS,A,10
11,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),84068.30000007153,CFD-BM-017-052-HC.jpg,1700,solid,O,m,1056,1,1,35485.0,48583.300000071526,7004,ATS,A,11
12,prac,1,A,haborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),87175.30000007153,CFD-WF-017-016-HC.jpg,1500,solid,O,m,829,11,1,38592.0,48583.300000071526,7004,ATS,A,12
0,prac,1,B,mfborder.png,0,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),114227.10000002384,CFD-BF-010-005-HC.jpg,1500,dash,O,None,1503,3,1,3774.0,110453.10000002384,7004,ATS,A,1
1,prac,1,B,mfborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),117249.80000007153,CFD-WM-019-013-A.jpg,1200,dash,O,m,1035,6,1,6796.700000047684,110453.10000002384,7004,ATS,A,2
2,prac,1,B,mfborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),121307.40000009537,CFD-BM-005-010-A.jpg,2000,dash,O,m,1284,5,1,10854.300000071526,110453.10000002384,7004,ATS,A,3
3,prac,1,B,mfborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),124396.90000009537,CFD-WM-006-013-HC.jpg,1600,dash,O,m,714,10,1,13943.800000071526,110453.10000002384,7004,ATS,A,4
4,prac,1,B,mfborder.png,1,m,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),127853.70000004768,CFD-WM-013-015-A.jpg,1700,dash,O,m,964,9,1,17400.600000023842,110453.10000002384,7004,ATS,A,5
5,prac,1,B,mfborder.png,1,z,Wed Sep 04 2024 14:21:00 GMT-0500 (Central Daylight Time),130125.0,CFD-WF-017-016-HC.jpg,1000,dash,O,z,489,12,1,19671.899999976158,110453.10000002384,7004,ATS,A,6
